sheet,well,tmb,hrp,h2o2,etoh,peg20k,dmso,pl127,bsa,pva,tw80,glycerol,tw20,imidazole,tx100,edta,mgcl2,sucrose,cacl2,zn2,paa,mn2,peg200k,fe2,peg5k,peg400,auc_mean,n_repeats,auc_mean_std,roi_sd_mean
HRP,"[9,0]",0.018150097,0.0015,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.689397519,1,,0.815885748
H2O2,"[14,10]",0.003374728,0.000210023,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004166575,1,,0.815739819
TMB,"[8,12]",0.05,0.000106723,0.064292617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131510041,1,,0.814360114
H2O2,"[15,13]",0.00241052,7.65E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023597815,1,,0.814113133
H2O2,"[12,23]",0.006614467,2.65E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480218354,1,,0.81380469
H2O2,"[11,10]",0.009260253,0.000210023,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022488701,1,,0.81344978
H2O2,"[6,20]",0.049803866,7.26E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293307427,1,,0.813214069
TMB,"[6,18]",0.05,0.000209176,0.008538722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875065,1,,0.813099115
TMB,"[12,7]",0.05,2.78E-05,0.345781125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.874114573,1,,0.812770559
HRP,"[8,5]",0.025410136,0.0015,0.676801333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56004209,1,,0.812643056
H2O2,"[7,5]",0.03557419,0.001129552,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.81258863
TMB,"[11,5]",0.05,3.89E-05,0.677731005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01486775,1,,0.811881935
H2O2,"[6,21]",0.049803866,5.19E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251706537,1,,0.810995087
H2O2,"[6,15]",0.049803866,3.91E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108087666,1,,0.810881569
TMB,"[1,2]",0.05,0.001125,1.859693878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033078722,1,,0.810614992
H2O2,"[4,21]",0.097615577,5.19E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50263663,1,,0.810293664
TMB,"[11,4]",0.05,3.89E-05,0.948823407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.775752727,1,,0.809892099
TMB,"[3,12]",0.05,0.00057398,0.064292617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.809805039
TMB,"[14,8]",0.05,1.42E-05,0.246986518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.839787332,1,,0.809508444
TMB,"[14,9]",0.05,1.42E-05,0.176418941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.782238454,1,,0.808352105
TMB,"[13,6]",0.05,1.98E-05,0.484093575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.788815835,1,,0.807876263
TMB,"[11,14]",0.05,3.89E-05,0.032802356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281494334,1,,0.807869044
TMB,"[2,8]",0.05,0.000803571,0.246986518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.806588573
TMB,"[1,16]",0.05,0.001125,0.016735896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125611,1,,0.805505766
TMB,"[10,1]",0.05,5.45E-05,2.603571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.497628902,1,,0.804486188
H2O2,"[6,9]",0.049803866,0.000294032,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003330945,1,,0.804230544
TMB,"[12,9]",0.05,2.78E-05,0.176418941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.363526128,1,,0.803664681
H2O2,"[8,10]",0.025410136,0.000210023,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005872689,1,,0.802782949
H2O2,"[0,18]",0.375,1.42E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292391211,1,,0.802725643
H2O2,"[6,11]",0.049803866,0.000150016,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029933514,1,,0.802348784
TMB,"[12,3]",0.05,2.78E-05,1.32835277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.275669912,1,,0.801492544
H2O2,"[14,4]",0.003374728,0.001581372,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.80104853
H2O2,"[8,15]",0.025410136,3.91E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08327021,1,,0.80069258
TMB,"[5,19]",0.05,0.000292847,0.006099087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009081423,1,,0.800231296
TMB,"[14,3]",0.05,1.42E-05,1.32835277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.629589708,1,,0.799065931
H2O2,"[11,13]",0.009260253,7.65E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043355296,1,,0.798794054
TMB,"[3,1]",0.05,0.00057398,2.603571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224743611,1,,0.79860819
TMB,"[11,6]",0.05,3.89E-05,0.484093575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.469657483,1,,0.797943875
H2O2,"[8,3]",0.025410136,0.002213921,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.797147773
TMB,"[12,4]",0.05,2.78E-05,0.948823407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.544948788,1,,0.795129915
TMB,"[10,4]",0.05,5.45E-05,0.948823407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.535908755,1,,0.794960216
TMB,"[5,3]",0.05,0.000292847,1.32835277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456805979,1,,0.794862518
H2O2,"[9,11]",0.018150097,0.000150016,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015527646,1,,0.793683847
TMB,"[2,0]",0.05,0.000803571,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25447082,1,,0.793164825
TMB,"[3,0]",0.05,0.00057398,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369199458,1,,0.79220878
TMB,"[11,17]",0.05,3.89E-05,0.011954211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391980259,1,,0.792066799
H2O2,"[9,2]",0.018150097,0.00309949,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.791514198
TMB,"[11,7]",0.05,3.89E-05,0.345781125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59972727,1,,0.790963261
H2O2,"[12,15]",0.006614467,3.91E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046188459,1,,0.79094318
H2O2,"[15,10]",0.00241052,0.000210023,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005760182,1,,0.790781627
TMB,"[10,15]",0.05,5.45E-05,0.023430254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09466344,1,,0.79044639
TMB,"[9,13]",0.05,7.62E-05,0.045923298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384412989,1,,0.790367684
H2O2,"[8,7]",0.025410136,0.000576302,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001386186,1,,0.789556119
TMB,"[11,2]",0.05,3.89E-05,1.859693878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.164722288,1,,0.788346038
TMB,"[8,20]",0.05,0.000106723,0.004356491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038566619,1,,0.78749427
TMB,"[15,4]",0.05,1.01E-05,0.948823407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.661454758,1,,0.787403098
TMB,"[10,2]",0.05,5.45E-05,1.859693878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.780612611,1,,0.786629812
TMB,"[7,5]",0.05,0.000149412,0.677731005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263855325,1,,0.786403771
H2O2,"[8,9]",0.025410136,0.000294032,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005529341,1,,0.786174909
TMB,"[4,18]",0.05,0.000409985,0.008538722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004730782,1,,0.786076088
H2O2,"[10,9]",0.012964355,0.000294032,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005067587,1,,0.785619312
TMB,"[15,5]",0.05,1.01E-05,0.677731005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.841279948,1,,0.785512797
H2O2,"[4,9]",0.097615577,0.000294032,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001794692,1,,0.784629147
TMB,"[6,21]",0.05,0.000209176,0.003111779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026661522,1,,0.784581331
H2O2,"[9,6]",0.018150097,0.000806823,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003977377,1,,0.78415309
TMB,"[11,0]",0.05,3.89E-05,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.451940529,1,,0.783684913
TMB,"[11,22]",0.05,3.89E-05,0.002222699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09449649,1,,0.782900575
H2O2,"[9,14]",0.018150097,5.47E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091327659,1,,0.782397291
TMB,"[0,17]",0.05,0.001575,0.011954211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.782293164
TMB,"[6,3]",0.05,0.000209176,1.32835277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879341723,1,,0.78172175
H2O2,"[11,14]",0.009260253,5.47E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073246975,1,,0.780524182
TMB,"[12,5]",0.05,2.78E-05,0.677731005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.075547114,1,,0.780437775
H2O2,"[7,13]",0.03557419,7.65E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044981026,1,,0.780217633
TMB,"[11,3]",0.05,3.89E-05,1.32835277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.968449966,1,,0.778010738
H2O2,"[10,10]",0.012964355,0.000210023,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010565802,1,,0.777786026
TMB,"[15,9]",0.05,1.01E-05,0.176418941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.652385872,1,,0.777088414
TMB,"[10,0]",0.05,5.45E-05,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.859574092,1,,0.776431915
H2O2,"[10,15]",0.012964355,3.91E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069296463,1,,0.775583706
TMB,"[14,6]",0.05,1.42E-05,0.484093575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.244939505,1,,0.774262247
TMB,"[4,1]",0.05,0.000409985,2.603571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410170768,1,,0.774017724
H2O2,"[8,12]",0.025410136,0.000107154,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033539396,1,,0.771897954
H2O2,"[12,0]",0.006614467,0.006075,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.771600178
TMB,"[9,9]",0.05,7.62E-05,0.176418941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.274233921,1,,0.771303022
H2O2,"[9,7]",0.018150097,0.000576302,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003502212,1,,0.771226303
TMB,"[15,7]",0.05,1.01E-05,0.345781125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.401008656,1,,0.770195571
H2O2,"[8,5]",0.025410136,0.001129552,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.76902952
H2O2,"[7,3]",0.03557419,0.002213921,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.76897687
TMB,"[8,0]",0.05,0.000106723,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.273971962,1,,0.768587685
TMB,"[0,13]",0.05,0.001575,0.045923298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.768428101
TMB,"[10,5]",0.05,5.45E-05,0.677731005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.322225266,1,,0.768122835
H2O2,"[9,15]",0.018150097,3.91E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104307061,1,,0.76620054
TMB,"[7,21]",0.05,0.000149412,0.003111779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031637677,1,,0.765612224
TMB,"[6,9]",0.05,0.000209176,0.176418941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053201068,1,,0.76540629
H2O2,"[4,8]",0.097615577,0.000411644,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001534889,1,,0.764939972
H2O2,"[5,20]",0.069725412,7.26E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510671924,1,,0.764826543
TMB,"[2,4]",0.05,0.000803571,0.948823407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434556,1,,0.764418733
TMB,"[6,6]",0.05,0.000209176,0.484093575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998302012,1,,0.763753038
TMB,"[4,8]",0.05,0.000409985,0.246986518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001146116,1,,0.763192201
TMB,"[5,0]",0.05,0.000292847,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36176547,1,,0.761232147
TMB,"[5,21]",0.05,0.000292847,0.003111779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012976919,1,,0.759762145
TMB,"[11,11]",0.05,3.89E-05,0.090009664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.187500557,1,,0.759094909
TMB,"[0,9]",0.05,0.001575,0.176418941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.757197736
H2O2,"[7,2]",0.03557419,0.00309949,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.756665928
TMB,"[1,8]",0.05,0.001125,0.246986518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.755868888
H2O2,"[9,12]",0.018150097,0.000107154,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041336538,1,,0.755538321
TMB,"[7,23]",0.05,0.000149412,0.001587642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043907558,1,,0.755444362
H2O2,"[7,8]",0.03557419,0.000411644,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006155113,1,,0.754876283
H2O2,"[10,5]",0.012964355,0.001129552,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.754158939
TMB,"[11,15]",0.05,3.89E-05,0.023430254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175048308,1,,0.753958897
TMB,"[8,6]",0.05,0.000106723,0.484093575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282735212,1,,0.752719531
TMB,"[6,22]",0.05,0.000209176,0.002222699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025098579,1,,0.752476612
H2O2,"[7,15]",0.03557419,3.91E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134403707,1,,0.751850984
H2O2,"[9,13]",0.018150097,7.65E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054693906,1,,0.751740759
TMB,"[5,2]",0.05,0.000292847,1.859693878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789530579,1,,0.750853043
H2O2,"[11,11]",0.009260253,0.000150016,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016218814,1,,0.750808496
TMB,"[11,8]",0.05,3.89E-05,0.246986518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.441387812,1,,0.748140325
H2O2,"[7,7]",0.03557419,0.000576302,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808466,1,,0.747652703
TMB,"[6,10]",0.05,0.000209176,0.12601353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040973815,1,,0.746512281
H2O2,"[3,20]",0.136661808,7.26E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575111732,1,,0.745972504
TMB,"[1,0]",0.05,0.001125,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142045649,1,,0.745892294
TMB,"[6,20]",0.05,0.000209176,0.004356491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020317928,1,,0.745630503
TMB,"[9,0]",0.05,7.62E-05,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484028121,1,,0.744639426
TMB,"[11,10]",0.05,3.89E-05,0.12601353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.258849622,1,,0.743845502
TMB,"[13,12]",0.05,1.98E-05,0.064292617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.657758069,1,,0.743052655
H2O2,"[7,21]",0.03557419,5.19E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467891562,1,,0.742036111
H2O2,"[8,2]",0.025410136,0.00309949,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.741761878
TMB,"[6,0]",0.05,0.000209176,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.696840619,1,,0.740594302
TMB,"[9,1]",0.05,7.62E-05,2.603571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.455187659,1,,0.740316984
H2O2,"[6,12]",0.049803866,0.000107154,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031089162,1,,0.740206366
H2O2,"[8,13]",0.025410136,7.65E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038182237,1,,0.738369021
TMB,"[9,7]",0.05,7.62E-05,0.345781125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468566977,1,,0.738094129
TMB,"[7,3]",0.05,0.000149412,1.32835277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.423968123,1,,0.737823831
H2O2,"[10,12]",0.012964355,0.000107154,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042864653,1,,0.737229676
TMB,"[11,12]",0.05,3.89E-05,0.064292617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142140217,1,,0.735604884
TMB,"[6,2]",0.05,0.000209176,1.859693878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.402045476,1,,0.735360475
TMB,"[9,22]",0.05,7.62E-05,0.002222699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039503109,1,,0.735109663
TMB,"[7,0]",0.05,0.000149412,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99275164,1,,0.734754783
H2O2,"[7,11]",0.03557419,0.000150016,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015924393,1,,0.732873873
H2O2,"[10,13]",0.012964355,7.65E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04124932,1,,0.732156232
TMB,"[4,3]",0.05,0.000409985,1.32835277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026122288,1,,0.731434559
TMB,"[8,5]",0.05,0.000106723,0.677731005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461634954,1,,0.730930788
TMB,"[8,23]",0.05,0.000106723,0.001587642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058167479,1,,0.730191685
H2O2,"[8,1]",0.025410136,0.004339286,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.72801055
H2O2,"[11,16]",0.009260253,2.79E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186853965,1,,0.72738339
H2O2,"[6,18]",0.049803866,1.42E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31576977,1,,0.726011792
TMB,"[9,12]",0.05,7.62E-05,0.064292617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032915971,1,,0.72580982
TMB,"[5,9]",0.05,0.000292847,0.176418941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001139211,1,,0.725207593
TMB,"[7,1]",0.05,0.000149412,2.603571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.936704322,1,,0.724805024
TMB,"[10,6]",0.05,5.45E-05,0.484093575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.141230992,1,,0.724232713
TMB,"[0,11]",0.05,0.001575,0.090009664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.724173494
TMB,"[2,3]",0.05,0.000803571,1.32835277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006407562,1,,0.723685106
TMB,"[4,0]",0.05,0.000409985,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700059512,1,,0.723321596
TMB,"[4,2]",0.05,0.000409985,1.859693878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24417674,1,,0.723293726
H2O2,"[11,15]",0.009260253,3.91E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082495317,1,,0.722392994
TMB,"[8,7]",0.05,0.000106723,0.345781125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844465026,1,,0.722042983
H2O2,"[5,19]",0.069725412,1.02E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407522882,1,,0.721637959
H2O2,"[7,18]",0.03557419,1.42E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303865049,1,,0.721589292
TMB,"[3,5]",0.05,0.00057398,0.677731005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.720610738
TMB,"[11,9]",0.05,3.89E-05,0.176418941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.162798903,1,,0.72058586
TMB,"[11,13]",0.05,3.89E-05,0.045923298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.952522178,1,,0.719199806
